locatie_code;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;grootheid_omschrijving;parameter_code;parameter_omschrijving;hoedanigheid_code;hoedanigheid_omschrijving;compartiment_code;compartiment_omschrijving;eenheid_code;eenheid_omschrijving;typering_code;typering_omschrijving;biotaxon_code;biotaxon_omschrijving;orgaan_code;orgaan_omschrijving;samengestelde_klasse_code;samengestelde_klasse_omschrijving;bemonsterings_soort_code;bemonsterings_apparaat_code;meetapparaat_code;waardebepalings_techniek_code;waardebepalings_methode_code;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFTDA;perfluortridecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-08-28;11:42:00;0;2025011881#510LC803'T0001709722#007;2025-08-28 11:42:00.0;1.0E-4;<;0.000100;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFTeDA;perfluortetradecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-02-13;10:28:00;0;2025003581#510LC803'T0001660440#007;2025-02-13 10:28:00.0;2.0E-4;<;+.200E-03;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFTeDA;perfluortetradecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-07-03;13:50:00;0;2025010415#510LC803'T0001697092#007;2025-07-03 13:50:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFTeDA;perfluortetradecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-07-31;10:41:00;0;2025011046#510LC803'T0001703784#007;2025-07-31 10:41:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFTeDA;perfluortetradecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-08-28;11:42:00;0;2025011881#510LC803'T0001709722#007;2025-08-28 11:42:00.0;2.0E-4;<;0.000200;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFUdA;perfluorundecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-02-13;10:28:00;0;2025003581#510LC803'T0001660440#007;2025-02-13 10:28:00.0;1.0E-4;<;+.100E-03;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFUdA;perfluorundecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-07-03;13:50:00;0;2025010415#510LC803'T0001697092#007;2025-07-03 13:50:00.0;1.0E-4;<;0.000100;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFUdA;perfluorundecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-07-31;10:41:00;0;2025011046#510LC803'T0001703784#007;2025-07-31 10:41:00.0;1.0E-4;<;0.000100;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PFUdA;perfluorundecaanzuur;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;LC-MS-MS;other:W5429;2025-08-28;11:42:00;0;2025011881#510LC803'T0001709722#007;2025-08-28 11:42:00.0;1.0E-4;<;0.000100;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PO4;fosfaat;Pnf;uitgedrukt in fosfor / opgeloste fractie;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-01-16;10:48:00;0;2025000352#110TA400'T0001631465#002;2025-01-16 10:48:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PO4;fosfaat;Pnf;uitgedrukt in fosfor / opgeloste fractie;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-02-13;10:28:00;0;2025003581#110TA400'T0001660425#002;2025-02-13 10:28:00.0;0.01;<;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PO4;fosfaat;Pnf;uitgedrukt in fosfor / opgeloste fractie;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-03-13;10:45:00;0;2025006863#110TA400'T0001670761#002;2025-03-13 10:45:00.0;0.01;;+.100E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PO4;fosfaat;Pnf;uitgedrukt in fosfor / opgeloste fractie;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-04-10;10:18:00;0;2025007379#110TA400'T0001675738#002;2025-04-10 10:18:00.0;0.04;;+.400E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pb;lood;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS400'T0001631467#011;2025-01-16 10:48:00.0;0.842;;+.842E+00;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pb;lood;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS400'T0001703771#011;2025-07-31 10:41:00.0;0.707;;0.707;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pb;lood;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS400'T0001709710#011;2025-08-28 11:42:00.0;0.589;;0.589;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pb;lood;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS401'T0001631469#009;2025-01-16 10:48:00.0;0.02;<;+.2E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pb;lood;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS401'T0001703773#009;2025-07-31 10:41:00.0;0.02;<;0.02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pb;lood;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS401'T0001709712#009;2025-08-28 11:42:00.0;0.02;<;0.02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PeClBen;pentachloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-16;10:48:00;0;2025000352#510LC820'T0001631471#011;2025-01-16 10:48:00.0;2.91E-5;;+.291E-04;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PeClBen;pentachloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-13;10:45:00;0;2025006863#510LC820'T0001670767#011;2025-03-13 10:45:00.0;2.0E-5;<;+.2E-04;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PeClBen;pentachloorbenzeen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-25;10:13:00;0;2025012460#510LC820'T0001716145#011;2025-09-25 10:13:00.0;2.0E-5;<;0.00002;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PeClFol;pentachloorfenol;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS;other:W5423;2025-01-16;10:48:00;0;2025000352#510LC870'T0001631476#006;2025-01-16 10:48:00.0;0.01;<;+.1E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;PeClFol;pentachloorfenol;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS;other:W5423;2025-07-31;10:41:00;0;2025011046#510LC870'T0001703781#006;2025-07-31 10:41:00.0;0.01;<;0.01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pr;praseodymium;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS400'T0001703771#011;2025-07-31 10:41:00.0;0.0351;;0.0351;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pr;praseodymium;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS400'T0001709710#011;2025-08-28 11:42:00.0;0.0309;;0.0309;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pr;praseodymium;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS401'T0001703773#009;2025-07-31 10:41:00.0;0.001;<;0.001;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pr;praseodymium;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS401'T0001709712#009;2025-08-28 11:42:00.0;0.001;<;0.001;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pt;platina;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS400'T0001703771#011;2025-07-31 10:41:00.0;0.05;<;0.05;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pt;platina;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS400'T0001709710#011;2025-08-28 11:42:00.0;0.05;<;0.05;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pt;platina;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS401'T0001703773#009;2025-07-31 10:41:00.0;0.05;<;0.05;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pt;platina;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS401'T0001709712#009;2025-08-28 11:42:00.0;0.05;<;0.05;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Ptot;fosfor totaal;P;uitgedrukt in fosfor;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS400'T0001631467#011;2025-01-16 10:48:00.0;0.0361;;+.361E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Ptot;fosfor totaal;P;uitgedrukt in fosfor;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS400'T0001703771#011;2025-07-31 10:41:00.0;0.0272;;0.0272;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Ptot;fosfor totaal;P;uitgedrukt in fosfor;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS400'T0001709710#011;2025-08-28 11:42:00.0;0.0333;;0.0333;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Ptot;fosfor totaal;Pnf;uitgedrukt in fosfor / opgeloste fractie;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS401'T0001631469#009;2025-01-16 10:48:00.0;0.013;;+.130E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Ptot;fosfor totaal;Pnf;uitgedrukt in fosfor / opgeloste fractie;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS401'T0001703773#009;2025-07-31 10:41:00.0;0.005;<;0.00500;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Ptot;fosfor totaal;Pnf;uitgedrukt in fosfor / opgeloste fractie;OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS401'T0001709712#009;2025-08-28 11:42:00.0;0.00511;;0.00511;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pyr;pyreen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-01-16;10:48:00;0;2025000352#510LC820'T0001631471#011;2025-01-16 10:48:00.0;0.003;<;+.3E-02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pyr;pyreen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-03-13;10:45:00;0;2025006863#510LC820'T0001670767#011;2025-03-13 10:45:00.0;0.003;<;+.3E-02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Pyr;pyreen;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;GC-MS-MS;other:W5424;2025-09-25;10:13:00;0;2025012460#510LC820'T0001716145#011;2025-09-25 10:13:00.0;0.003;<;0.003;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Rb;rubidium;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS400'T0001631467#011;2025-01-16 10:48:00.0;5.02;;+.502E+01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Rb;rubidium;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS400'T0001703771#011;2025-07-31 10:41:00.0;5.19;;5.19;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Rb;rubidium;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS400'T0001709710#011;2025-08-28 11:42:00.0;5.19;;5.19;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Rb;rubidium;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS401'T0001631469#009;2025-01-16 10:48:00.0;4.28;;+.428E+01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Rb;rubidium;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS401'T0001703773#009;2025-07-31 10:41:00.0;4.66;;4.66;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Rb;rubidium;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS401'T0001709712#009;2025-08-28 11:42:00.0;4.75;;4.75;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;SO4;sulfaat;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-01-16;10:48:00;0;2025000352#110TA400'T0001631465#002;2025-01-16 10:48:00.0;97.0;;+.970E+02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;SO4;sulfaat;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-02-13;10:28:00;0;2025003581#110TA400'T0001660425#002;2025-02-13 10:28:00.0;97.0;;+.970E+02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;SO4;sulfaat;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-03-13;10:45:00;0;2025006863#110TA400'T0001670761#002;2025-03-13 10:45:00.0;96.0;;+.960E+02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;SO4;sulfaat;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;mg/l;milligram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;DA;other:I15923_1;2025-04-10;10:18:00;0;2025007379#110TA400'T0001675738#002;2025-04-10 10:18:00.0;97.0;;+.970E+02;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sb;antimoon;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS400'T0001631467#011;2025-01-16 10:48:00.0;0.239;;+.239E+00;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sb;antimoon;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS400'T0001703771#011;2025-07-31 10:41:00.0;0.236;;0.236;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sb;antimoon;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS400'T0001709710#011;2025-08-28 11:42:00.0;0.23;;0.230;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sb;antimoon;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS401'T0001631469#009;2025-01-16 10:48:00.0;0.24;;+.240E+00;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sb;antimoon;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS401'T0001703773#009;2025-07-31 10:41:00.0;0.225;;0.225;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sb;antimoon;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS401'T0001709712#009;2025-08-28 11:42:00.0;0.219;;0.219;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sc;scandium;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS400'T0001703771#011;2025-07-31 10:41:00.0;0.05;<;0.05;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sc;scandium;NVT;NVT;OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-08-28;11:42:00;0;2025011881#410LS400'T0001709710#011;2025-08-28 11:42:00.0;0.05;<;0.05;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sc;scandium;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-01-16;10:48:00;0;2025000352#410LS401'T0001631469#009;2025-01-16 10:48:00.0;0.05;<;+.5E-01;Ongecontroleerd;00;NVT;Niet van toepassing
markermeer.midden;52.5317;5.23124;CONCTTE;(massa)Concentratie;Sc;scandium;nf;opgeloste fractie (bijv. na filtratie);OW;Oppervlaktewater;ug/l;microgram per liter;NVT;NVT;NVT;NVT;NVT;NVT;NVT;NVT;SB;68;8000;NVT;other:A4414;2025-07-31;10:41:00;0;2025011046#410LS401'T0001703773#009;2025-07-31 10:41:00.0;0.05;<;0.05;Ongecontroleerd;00;NVT;Niet van toepassing
